,Unnamed: 0,measurement_date,positioning_quality,used_satellites,id,run_start_date,latitude,longitude,driving_course_id,equip_id,block_no,velocity,update_time,vecX,vecY,VEC,time,X,Y,VEC_AtoA+1,inpAtoA+1,inpminus,continue_count,VEC_measurement_model,inp_measurement_model,speed_dif_measurement_model,nine_axis_acceleration_x,nine_axis_acceleration_y,nine_axis_acceleration_z,nine_axis_angular_velocity_x,nine_axis_angular_velocity_y,nine_axis_angular_velocity_z,can_brake,can_turn_lever_position,can_speed,can_steering,can_accel,100101,100102,100103,100201,100202,100203,100204,100301,100302,100303,100304,100401,100402,100403,100404,110001,110002,110003,110004,110005,110006,110008,110009,110010,130001,130002,130003,130005,130006,140101,140102,140201,140202,140203,150000,170001,170002,180000,190101,190102,190103,190201,190202,190203,200001,200002,200003,210001,210002,210003,210004,220001,220002,230001,230002,230003,240001,240002,240003,250001,250002,250004,260000,270001,270002,280001,280002,280003,280004,280005,290001,290002,320001,320002,320003,320004,330000,340101,340102,340103,340104,340201,340202,340203,340204,340205,340206,340207,350001,350002,370001,370002,370003,370004,380001,380002,390001,390002,390003,400001,400002,400003,400005,400006,400007,400008,400009,400010,400011,410000,420003,420004,430001,430002,440001,440002,440003,450004,450006,460002,470001,470002,490001,490002,490003,500002,500004,500005,500006,510001,510002,510003,550000,560000,570001,570002,570003,600001,600002,600003,610001,610003,620001,620002,620003,620006,620007,620008,620009,620010,620011,620012,630000,650001,650002,660001,660002,660003,660004,660005,660006,660007,660008,670001,670005,670007,680000,690001,690002,690003,010002,010007,020001,020002,020003,020004,020005,030001,030003,050001,050002,050003,060001,060002,070001,070002,070003,080101,080102,080201,080202,080203
2288,2288,2021-02-16 17:43:26.831000+00:00,5,7,496556,2021-02-16 17:43:22+00:00,32.00100925,131.44255220000002,16,3,1,0.24816799999999997,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-6.5e-08,-2.33e-08,6.52e-08,3.78e-16,plus,2,,,,-0.0056151180000000005,0.022893121000000002,-1.0002084999999998,0.001094822,-0.00034500000000000004,-0.0022817320000000003,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,2289,2021-02-16 17:43:26.831000+00:00,5,7,496556,2021-02-16 17:43:22+00:00,32.00100925,131.44255220000002,16,3,1,0.24816799999999997,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-6.5e-08,-2.33e-08,6.52e-08,3.78e-16,plus,2,,,,-0.0056151180000000005,0.022893121000000002,-1.0002084999999998,0.001094822,-0.00034500000000000004,-0.0022817320000000003,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,2290,2021-02-16 17:43:26.842000+00:00,5,7,496556,2021-02-16 17:43:22+00:00,32.00100925,131.44255220000002,16,3,1,0.24816799999999997,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-6.5e-08,-2.33e-08,6.52e-08,3.78e-16,plus,2,,,,-0.0056151180000000005,0.022893121000000002,-1.0002084999999998,0.001094822,-0.00034500000000000004,-0.0022817320000000003,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2291,2021-02-16 17:43:26.854000+00:00,5,7,496556,2021-02-16 17:43:22+00:00,32.00100925,131.44255220000002,16,3,1,0.24816799999999997,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-6.5e-08,-2.33e-08,6.52e-08,3.78e-16,plus,2,,,,-0.0056151180000000005,0.022893121000000002,-1.0002084999999998,0.001094822,-0.00034500000000000004,-0.0022817320000000003,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,2292,2021-02-16 17:43:26.862000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.0056151180000000005,0.022893121000000002,-1.0002084999999998,0.001094822,-0.00034500000000000004,-0.0022817320000000003,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,2293,2021-02-16 17:43:26.865000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.0056151180000000005,0.022893121000000002,-1.0002084999999998,0.001094822,-0.00034500000000000004,-0.0022817320000000003,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,2294,2021-02-16 17:43:26.872000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.0056151180000000005,0.022893121000000002,-1.0002084999999998,0.001094822,-0.00034500000000000004,-0.0022817320000000003,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,2295,2021-02-16 17:43:26.876000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,2296,2021-02-16 17:43:26.878000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,2297,2021-02-16 17:43:26.895000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,2298,2021-02-16 17:43:26.895000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,2299,2021-02-16 17:43:26.895000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,2300,2021-02-16 17:43:26.895000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,2301,2021-02-16 17:43:26.902000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,2302,2021-02-16 17:43:26.908000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,2303,2021-02-16 17:43:26.922000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,2304,2021-02-16 17:43:26.922000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,2305,2021-02-16 17:43:26.922000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,2306,2021-02-16 17:43:26.922000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,2307,2021-02-16 17:43:26.930000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,2308,2021-02-16 17:43:26.943000+00:00,5,7,496557,2021-02-16 17:43:22+00:00,32.00100923,131.4425521,16,3,1,0.151864,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-1e-08,1.1699999999999999e-08,7.03e-08,1.26e-15,plus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,2309,2021-02-16 17:43:26.950000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,2310,2021-02-16 17:43:26.951000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007648261999999999,0.02976234,-0.99799085,-0.000138,-0.000977,-0.002214556,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,2311,2021-02-16 17:43:26.966000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007221737,0.022015216,-1.0002246,0.0010213689999999998,-0.00011899999999999999,-0.001988292,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,2312,2021-02-16 17:43:26.973000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007221737,0.022015216,-1.0002246,0.0010213689999999998,-0.00011899999999999999,-0.001988292,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,2313,2021-02-16 17:43:26.973000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007221737,0.022015216,-1.0002246,0.0010213689999999998,-0.00011899999999999999,-0.001988292,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,2314,2021-02-16 17:43:26.973000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007221737,0.022015216,-1.0002246,0.0010213689999999998,-0.00011899999999999999,-0.001988292,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,2315,2021-02-16 17:43:26.973000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007221737,0.022015216,-1.0002246,0.0010213689999999998,-0.00011899999999999999,-0.001988292,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,2316,2021-02-16 17:43:26.973000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007221737,0.022015216,-1.0002246,0.0010213689999999998,-0.00011899999999999999,-0.001988292,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,2317,2021-02-16 17:43:26.973000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007221737,0.022015216,-1.0002246,0.0010213689999999998,-0.00011899999999999999,-0.001988292,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,2318,2021-02-16 17:43:26.973000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007221737,0.022015216,-1.0002246,0.0010213689999999998,-0.00011899999999999999,-0.001988292,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,2319,2021-02-16 17:43:26.973000+00:00,5,7,496558,2021-02-16 17:43:22+00:00,32.00100924,131.4425521,16,3,1,0.1389,2021-03-02 15:00:00+00:00,0.0,0.0,0.0,1,-3.67e-08,7.67e-08,1.72e-07,-7.259999999999999e-15,minus,2,,,,-0.007221737,0.022015216,-1.0002246,0.0010213689999999998,-0.00011899999999999999,-0.001988292,0,0,0.0,-5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
